dow,month,prior_er,prior_ret,prior_range_pct,atr14_pct,ret_5d,vol_5d,vix,vix_chg,vix_ts,opex,quad_witching,day_before_holiday,day_after_holiday,month_end,quarter_end,early_close,date,session_er,range_pct,bars,news_chop_risk,news_impact,news_relevance,news_dir
4,5,0.8525034918408755,-0.0135611234384446,1.590741101735673,0.6937780992713005,-0.5523824992319182,0.4006134991212868,12.770000457763672,0.4800004959106445,-1.8999996185302732,0,0,1,0,0,0,0,2024-05-24,0.5761998112248602,0.6297468383687378,7,,,,
1,5,0.6996447237066181,0.0044059905273561,0.6297468383687378,0.676297638549436,0.0273453040701143,0.5428876511537813,11.93000030517578,-0.8400001525878906,-2.239999771118164,0,0,0,1,0,0,0,2024-05-28,0.201286590200918,0.6587774906255028,7,,,,
2,5,0.2818421382858577,-0.0018567125661248,0.6587774906255028,0.6946393191616014,-0.0393706219730338,0.5410927803058638,12.920000076293944,0.989999771118164,-1.8000001907348633,0,0,0,0,0,0,0,2024-05-29,0.4929739776951672,0.37072978332209,7,,,,
3,5,0.6019361760522968,-0.0022315566812159,0.37072978332209,0.7231879355076467,-1.0234122035028048,0.6006751167645724,14.279999732971191,1.359999656677246,-1.170000076293945,0,0,0,0,0,0,0,2024-05-30,0.41948082380816,0.7245537949327744,7,,,,
4,5,0.6373688324001588,-0.0046180800628741,0.7245537949327744,0.7411241984484592,-1.3478359436903342,0.6269419541926757,14.470000267028809,0.1900005340576172,-1.119999885559082,0,0,1,0,1,0,0,2024-05-31,0.2790423861852433,1.6907562925040514,7,,,,
0,6,0.3869130566495001,0.0065417568518211,1.6907562925040514,0.8146288619978382,0.1835652214535965,0.7119487011843353,12.920000076293944,-1.5500001907348633,-1.739999771118164,0,0,0,0,0,0,0,2024-06-03,0.1669207143669662,1.2797455294309483,7,0.7,0.4,0.5,-1.0
1,6,0.2028321592693432,-0.0025957354904976,1.2797455294309483,0.8700837799532183,-0.4019121016098248,0.6176757555122575,13.109999656677246,0.1899995803833007,-1.6900005340576172,0,0,0,0,0,0,0,2024-06-04,0.2023267577137076,0.7799933319987463,7,,,,
2,6,0.3181839745718487,0.002481813785149,0.7799933319987463,0.8806301327735968,-0.2770464452638621,0.6254445471592333,13.15999984741211,0.0500001907348632,-1.7200002670288086,0,0,0,0,0,0,0,2024-06-05,0.82268223129475,1.0537249214562034,7,,,,
3,6,0.6997486026280096,0.0074418955067756,1.0635098775226697,0.8673047779288305,1.653320927948965,0.6881873488245913,12.630000114440918,-0.5299997329711914,-1.9099998474121092,0,0,0,0,0,0,0,2024-06-06,0.1487566475534032,0.5037559326383647,7,0.7,0.2,0.3,0.0
4,6,0.1793183298357334,-0.0009033267248554,0.5037559326383647,0.8643956295354261,2.243919963537544,0.5218902114138539,12.579999923706056,-0.0500001907348632,-1.9600000381469729,0,0,1,0,0,0,0,2024-06-07,0.0533697574863147,0.8187042488466184,7,0.4,0.6,0.5,1.0
0,6,0.0726897321428571,0.0005951139255286,0.8187042488466184,0.8946023122049063,1.3165388949644363,0.525742583338395,12.220000267028809,-0.3599996566772461,-2.189999580383301,0,0,0,0,0,0,0,2024-06-10,0.5880363340964478,0.6416140535829326,7,,,,
1,6,0.5710479447175323,0.0036639238660041,0.6416140535829326,0.9074225846710664,1.4647790844758646,0.5192364143212926,12.739999771118164,0.5199995040893555,-1.8600006103515625,0,0,0,0,0,0,0,2024-06-11,0.3777116567889456,0.9097738709602092,7,,,,
2,6,0.4583107742284786,0.0041695916717261,0.9097738709602092,0.9345367674019084,1.587121276437098,0.5137571970766792,12.850000381469728,0.1100006103515625,-1.6399993896484375,0,0,0,0,0,0,0,2024-06-12,0.1517761830421878,0.7047365845036666,7,,,,
3,6,0.3121685666709363,0.0021999660946507,0.7047365845036666,0.9724569429391928,1.2513938601117491,0.3756781445145329,12.039999961853027,-0.8100004196166992,-2.0799999237060547,0,0,0,0,0,0,0,2024-06-13,0.1293615724516227,0.7243828730417468,7,,,,
4,6,0.2077589089963212,-0.0015049699539877,0.7243828730417468,0.9103322160617524,1.509076735618864,0.3461010215169383,11.9399995803833,-0.1000003814697265,-2.2300004959106445,0,0,1,0,0,0,0,2024-06-14,0.2129770512417478,0.5280183239597441,7,,,,
0,6,0.2625692609325718,0.0013864138108097,0.5280183239597441,0.8925170615967123,1.5823829775731824,0.3255246822854844,12.65999984741211,0.7200002670288086,-2.180000305175781,0,0,0,0,0,0,0,2024-06-17,0.5607393063695374,1.2538891565545824,7,,,,
1,6,0.6185030365170755,0.0077553425078484,1.2538891565545824,0.9288997629174316,2.0974509463518087,0.3784262263782716,12.75,0.0900001525878906,-2.039999961853028,0,0,1,0,0,0,0,2024-06-18,0.4243672977490961,0.3480558226792229,7,0.4,0.6,0.7,1.0
3,6,0.5708210580248495,0.0019867759295346,0.3480558226792229,0.8949568685965874,2.0782011971489656,0.3803336682514922,12.300000190734863,-0.4499998092651367,-2.389999389648437,0,0,0,0,0,0,0,2024-06-20,0.4010213661839597,0.9085420961329832,7,,,,
4,6,0.5367312239832711,-0.0048764291129778,0.9085420961329832,0.9039046554261936,0.961812400690354,0.3829495501206664,13.279999732971191,0.979999542236328,-2.130000114440918,1,1,1,0,0,0,0,2024-06-21,0.0254742853911617,0.4807276205804869,7,,,,
0,6,0.0818066961465571,-0.0003932673838608,0.4807276205804869,0.8237949439215538,0.5682988416918944,0.4110017510945083,13.199999809265137,-0.0799999237060546,-1.9700002670288088,0,0,0,0,0,0,0,2024-06-24,0.1615833104909507,0.788894235155019,7,,,,
1,6,0.2718801015780882,-0.0021448464478831,0.788894235155019,0.7939170454705213,0.2995437668224188,0.451321913830743,13.329999923706056,0.1300001144409179,-1.8999996185302732,0,0,0,0,0,0,0,2024-06-25,0.4095308702994357,0.4819836233047125,7,,,,
2,6,0.3256033986976606,0.0015693550586461,0.4819836233047125,0.7714122414376656,-0.071807247188127,0.3160243447776641,12.84000015258789,-0.489999771118164,-2.0199995040893555,0,0,0,0,0,0,0,2024-06-26,0.4842988308342691,0.5726365207992393,7,,,,
3,6,0.5497259568089193,0.0031479315930009,0.5726365207992393,0.7290614390797397,-0.166390254290194,0.2984077321442857,12.550000190734863,-0.2899999618530273,-2.1599998474121094,0,0,0,0,0,0,0,2024-06-27,0.131188137443077,0.425132686144191,7,,,,
4,6,0.398808149904526,0.001695463800251,0.425132686144191,0.7235540032822906,0.1772317587606764,0.2737080746179221,12.239999771118164,-0.3100004196166992,-2.180000305175781,0,0,1,0,1,1,0,2024-06-28,0.3474761152486271,1.3213133652544788,7,0.7,0.4,0.5,0.0
0,7,0.3861002821149871,-0.0051015946308705,1.3213133652544788,0.7641549419101776,-0.075762571413307,0.3344107223795238,12.4399995803833,0.1999998092651367,-2.080000877380371,0,0,0,0,0,0,0,2024-07-01,0.0927829588808817,0.6035374927753997,7,,,,
1,7,0.1214343807763401,0.0007329020171049,0.6035374927753997,0.7604850896832764,0.499639785402084,0.306566672072627,12.220000267028809,-0.2199993133544922,-1.969999313354492,0,0,0,0,0,0,0,2024-07-02,0.9222394137580804,0.9361292948017887,7,0.8,0.6,0.7,-1.0
4,7,0.9287280197458184,0.0053709306755411,0.5783103945772219,0.7035771136593928,1.0792478548613982,0.4051366588305785,12.09000015258789,0.0600004196166992,-1.9300003051757808,0,0,1,0,0,0,0,2024-07-05,1.0,0.6988230978941318,7,,,,
0,7,0.7565797774357162,0.0052871542387167,0.6988230978941318,0.6988402071462746,1.5378774695834485,0.4207560816047049,12.479999542236328,0.3899993896484375,-1.8700008392333984,0,0,0,0,0,0,0,2024-07-08,0.0208237686102184,0.3696576673321071,7,,,,
1,7,0.0048590864917395,1.7961985778969236e-05,0.3696576673321071,0.6860948526767491,2.057879849196942,0.2162935723576658,12.369999885559082,-0.1099996566772461,-1.920000076293945,0,0,0,0,0,0,0,2024-07-09,0.3040673397697899,0.2897471294599653,7,0.8,0.6,0.7,-1.0
2,7,0.4487129190934605,-0.0013001328025893,0.2897471294599653,0.6212916229240483,1.8609765250712893,0.2605609303177764,12.510000228881836,0.1400003433227539,-1.880000114440918,0,0,0,0,0,0,0,2024-07-10,1.0,0.8754770367394703,7,,,,
3,7,0.8713017456359102,0.0076280467037526,0.8754770367394703,0.6649028765644738,2.267202200372753,0.3875779474354039,12.850000381469728,0.3400001525878906,-1.6499996185302734,0,0,0,0,0,0,0,2024-07-11,0.8435210660655683,1.1697951028125164,7,,,,
4,7,0.7686530128513759,-0.0089916653019562,1.1697951028125164,0.6911825318536857,0.8582237261853587,0.7023126732836324,12.920000076293944,0.0699996948242187,-1.75,0,0,1,0,0,0,0,2024-07-12,0.2218239402376208,1.1647811731760238,7,,,,
0,7,0.3776149843288394,0.0043983882445539,1.1647811731760238,0.7443001888942438,0.8650711895386687,0.7032222642180483,12.460000038146973,-0.4600000381469726,-1.9099998474121092,0,0,0,0,0,0,0,2024-07-15,0.1119112438160475,0.9256555322997791,7,,,,
1,7,0.1329746924264396,-0.0012308875970039,0.9256555322997791,0.7537702634461523,1.0474015300007578,0.7031999644923943,13.119999885559082,0.6599998474121094,-1.75,0,0,0,0,0,0,0,2024-07-16,0.5573437844230836,0.5430441965357844,7,0.7,0.2,0.3,0.0
2,7,0.7540106099950614,0.0040946108588422,0.5430441965357844,0.7642730476572694,1.6177252771161443,0.7209389397054586,13.1899995803833,0.0699996948242187,-1.7200002670288086,0,0,0,0,0,0,0,2024-07-17,0.6077745225694444,0.6716525277204957,7,,,,
3,7,0.5785483808264977,-0.0038858348239071,0.6716525277204957,0.8404089356343821,-0.8100969921949974,0.9183550731102808,14.479999542236328,1.2899999618530271,-1.3100004196166992,0,0,0,0,0,0,0,2024-07-18,0.5382163093335547,1.626794491644025,7,,,,
4,7,0.7011222365526948,-0.0114058179239305,1.626794491644025,0.9345921433427552,-0.7153712755761155,0.9006802655102977,15.93000030517578,1.4500007629394531,-0.6299991607666016,1,0,1,0,0,0,0,2024-07-19,0.4984062534347986,1.090671552852674,7,,,,
0,7,0.6346368173668654,-0.0069218032309499,1.090671552852674,0.925665182626184,-1.965150805152971,0.8329113493784986,16.520000457763672,0.5900001525878906,-0.6399993896484375,0,0,0,0,0,0,0,2024-07-22,0.3924765137759533,0.7452344816277415,7,,,,
1,7,0.4808858111860841,0.0035837268822138,0.7452344816277415,0.957295663818494,-1.1864224101490572,1.0439792418531273,14.90999984741211,-1.6100006103515625,-1.1800003051757812,0,0,0,0,0,0,0,2024-07-23,0.1761926085423832,0.6188335330513942,7,,,,
2,7,0.277572200246693,-0.0017177098535551,0.6188335330513942,0.9371647868826148,-1.9667553129619764,0.932369350356174,14.720000267028809,-0.1899995803833007,-1.2899999618530271,0,0,0,0,0,0,0,2024-07-24,0.9660678399610256,1.5993937545007255,7,,,,
3,7,0.8938213554980121,-0.0142957229362289,1.5993937545007255,1.0961336181300405,-2.8835424228886297,1.2248870414984236,18.040000915527344,3.320000648498535,-0.3899993896484375,0,0,0,0,0,0,0,2024-07-25,0.204427547827505,1.8538442871536531,7,,,,
4,7,0.2929261074183688,-0.0054303939079569,1.8538442871536531,1.183742082257791,-2.621828358866152,1.219568228786244,18.459999084472656,0.4199981689453125,-0.2300014495849609,0,0,1,0,0,0,0,2024-07-26,0.2651329171634986,1.0604182759479648,7,,,,
0,7,0.4413457056904368,0.004680110523253,1.0604182759479648,1.2603847306635807,-0.8337856919845565,1.406703313539329,16.389999389648438,-2.0699996948242188,-0.8500003814697266,0,0,0,0,0,0,0,2024-07-29,0.2116399142423536,0.7906491224034577,7,0.7,0.4,0.5,0.0
1,7,0.3004544480654946,-0.0023755404568519,0.7906491224034577,1.2925681366597848,-1.8127728610048963,1.24900228531143,16.600000381469727,0.210000991821289,-0.5599994659423828,0,0,0,0,0,0,0,2024-07-30,0.565206316861946,1.601826809093655,7,,,,
2,7,0.4818841386063694,-0.0077189493209668,1.601826809093655,1.337573469622561,-2.147333891361658,1.2444296125392411,17.690000534057617,1.0900001525878906,-0.3199996948242187,0,0,0,0,1,0,0,2024-07-31,0.266304347826087,1.0491113080384922,7,0.6,0.7,0.8,-1.0
3,8,0.2893010516349373,0.0030350900469764,1.0491113080384922,1.3803497361107795,1.7535958034908816,0.9516154412957768,16.360000610351562,-1.329999923706055,-0.6099987030029297,0,0,0,0,0,0,0,2024-08-01,0.6178827582779811,2.8122921350058228,7,,,,
4,8,0.5853315190810018,-0.0164612322748251,2.8122921350058228,1.5106173309847224,0.8790150993845502,1.1925285656820424,18.59000015258789,2.229999542236328,-0.5499992370605469,0,0,1,0,0,0,0,2024-08-02,0.2136220834129642,1.520841518078911,7,,,,
0,8,0.3673307485833582,-0.005592690007336,1.5225216045497831,1.6624298899838397,-2.0615126495082348,1.3385007085697005,23.38999938964844,4.799999237060547,0.0499992370605468,0,0,0,0,0,0,0,2024-08-05,0.2067220063103443,2.5553638146136297,7,,,,
1,8,0.2673390731473891,0.0068314859375318,2.5553638146136297,1.973884009017309,-5.073815858500907,1.7124956014676382,38.56999969482422,15.18000030517578,4.8600006103515625,0,0,0,0,0,0,0,2024-08-06,0.178195092684658,2.2814100080016897,7,,,,
2,8,0.2829594550708909,0.0064554653265742,2.2814100080016897,2.013115042681702,-3.612845140696874,1.9509343604798328,27.709999084472656,-10.860000610351562,0.9499988555908204,0,0,0,0,0,0,0,2024-08-07,0.6799783276142315,2.5523669482386606,7,,,,
3,8,0.693040822596093,-0.017688944893744,2.5523669482386606,2.0890606808432817,-5.845387177521532,1.4868641599432204,27.850000381469727,0.1400012969970703,0.8400001525878906,0,0,0,0,0,0,0,2024-08-08,0.7618223922560725,1.793021143017513,7,,,,
4,8,0.7086478639568644,0.0127062060302884,1.793021143017513,2.133412776313829,-2.338490843539032,2.139544870532519,23.790000915527344,-4.059999465942383,-0.3399982452392578,0,0,1,0,0,0,0,2024-08-09,0.3619900497512437,1.0881237261613477,7,,,,
0,8,0.510115167685501,0.0055506841703336,1.0881237261613477,2.1134284022686227,-0.0448868490664833,2.0111692025316668,20.3700008392334,-3.4200000762939453,-0.8099994659423828,0,0,0,0,0,0,0,2024-08-12,0.1440553704178415,0.8750210982012929,7,,,,
1,8,0.1599345205822246,-0.0013994607984015,0.8750210982012929,2.129897059506643,3.047628211332309,1.1567959197160578,20.709999084472656,0.3399982452392578,-0.9200000762939452,0,0,0,0,0,0,0,2024-08-13,1.0,1.1069414382692422,7,,,,
2,8,0.9652247389189234,0.0106844726075197,1.1069414382692422,2.0372351791230248,3.709910030963748,1.2495708799566518,18.1200008392334,-2.589998245239258,-1.739999771118164,0,0,0,0,0,0,0,2024-08-14,0.2377848081040488,0.8692930967858917,7,,,,
3,8,0.2716144946383049,0.0023611260517606,0.8692930967858917,1.9596471570108085,4.917972130733728,0.977476027592345,16.190000534057617,-1.9300003051757808,-2.260000228881836,0,0,0,0,0,0,0,2024-08-15,0.7764479395579448,0.819833354547015,7,,,,
4,8,0.9332647647918584,0.0076512158279984,0.819833354547015,1.9310082391434849,4.209383431000724,0.7677890984811279,15.229999542236328,-0.9600009918212892,-2.649999618530273,1,0,1,0,0,0,0,2024-08-16,0.5885866602047616,0.6655828332655276,7,,,,
0,8,0.6452040802790933,0.0042943675978663,0.6655828332655276,1.9188270404259289,3.931204110795594,0.8078309683148803,14.800000190734863,-0.4299993515014648,-3.0099992752075195,0,0,0,0,0,0,0,2024-08-19,1.0,1.0276678035993898,7,,,,
1,8,0.8863863863863863,0.0091808364437973,1.035760091174864,1.861887292556884,4.937137007801784,0.6827391237433292,14.649999618530272,-0.1500005722045898,-2.940000534057617,0,0,0,0,0,0,0,2024-08-20,0.150777213864676,0.6248530462413913,7,,,,
2,8,0.1645188284518828,-0.0010280009112222,0.6248530462413913,1.7634196944942164,2.9936890555938067,0.7090298943334455,15.880000114440918,1.2300004959106443,-2.40000057220459,0,0,0,0,0,0,0,2024-08-21,0.3125286182240851,0.7337085913115741,7,,,,
3,8,0.432014157778464,0.0031697249913029,0.7337085913115741,1.6103057033384014,3.0363659310059576,0.7061689399957953,16.270000457763672,0.3900003433227539,-2.309999465942383,0,0,0,0,0,0,0,2024-08-22,0.7476563474160309,1.4592652635037835,7,,,,
4,8,0.8159701820296874,-0.0119071694269078,1.4592652635037835,1.5448337496979272,0.4946569108254861,0.6984292747811445,17.549999237060547,1.279998779296875,-1.810001373291016,0,0,1,0,0,0,0,2024-08-23,0.2711588443776179,1.0113300621410333,7,,,,
0,8,0.5668869948896492,0.0057330985976868,1.0113300621410333,1.3293849779234428,1.446817541184675,0.8454090286450477,15.859999656677246,-1.6899995803833008,-2.330000877380371,0,0,0,0,0,0,0,2024-08-26,0.5409352048913111,0.8738163660958627,7,0.7,0.2,0.3,0.0
1,8,0.4630719537086578,-0.0040463985183061,0.8738163660958627,1.236014930190891,0.1531644229483264,0.7793849152441031,16.149999618530273,0.2899999618530273,-2.1000003814697266,0,0,0,0,0,0,0,2024-08-27,0.6811594202898551,0.672870507765811,7,,,,
2,8,0.6076803522859733,0.0040889018720196,0.672870507765811,1.1103815521468636,0.512400786467504,0.7691783963579214,15.43000030517578,-0.7199993133544922,-2.299999237060547,0,0,0,0,0,0,0,2024-08-28,0.3334004723227908,1.17485065538698,7,,,,
3,8,0.4892522777486311,-0.0057479835916255,1.17485065538698,1.0372898070519216,-0.5100638048852191,0.7982759404092046,17.110000610351562,1.6800003051757812,-1.789999008178711,0,0,0,0,0,0,0,2024-08-29,0.1696957091219805,1.1278197452922607,7,,,,
4,8,0.24256462522005,-0.0027356917383258,1.1278197452922607,1.0442412874091866,0.3827176714974012,0.6652357400778512,15.649999618530272,-1.460000991821289,-2.3500003814697266,0,0,1,0,1,0,0,2024-08-30,0.3075157588491999,1.238280220815343,7,0.7,0.4,0.5,-1.0
1,9,0.5124982456140351,0.0063533437286753,1.2396810687738518,1.062576229112175,0.2447381344423682,0.6099280712574379,15.0,-0.6499996185302734,-2.430000305175781,0,0,0,1,0,0,0,2024-09-03,0.991004329357948,2.125931618278502,7,,,,
2,9,0.7942448511183987,-0.016885102416475,2.125931618278502,1.1526638688242217,-1.5651090366510911,1.1614444621619386,20.71999931335449,5.719999313354492,-0.9800014495849608,0,0,0,0,0,0,0,2024-09-04,0.2535136806615395,0.8958224656292371,7,,,,
3,9,0.2714297026566892,0.0024315282547893,0.8958224656292371,1.1571278917140335,-1.8793768733230465,1.1377187795154415,21.31999969482422,0.6000003814697266,-0.75,0,0,0,0,0,0,0,2024-09-05,0.1483028051748431,1.1912828200734464,7,0.7,0.4,0.5,-1.0
4,9,0.2534972823665686,-0.0030198695741859,1.1912828200734464,1.127845498798381,-1.587395554880322,1.1308237017742018,19.899999618530277,-1.420000076293945,-1.0300006866455078,0,0,1,0,0,0,0,2024-09-06,0.6725489075438142,2.1761923828079976,7,,,,
0,9,0.8252822332585057,-0.0179597290968392,2.1761923828079976,1.2573246173849395,-3.282213040590676,1.2667251980332326,22.3799991607666,2.479999542236328,-0.3600006103515625,0,0,0,0,0,0,0,2024-09-09,0.3282742523382578,0.9134384993789793,7,,,,
1,9,0.5829813566980335,0.0053251761562818,0.9134384993789793,1.2667198500834536,-3.139828990908744,1.316449241213084,19.450000762939453,-2.9299983978271484,-1.4299983978271484,0,0,0,0,0,0,0,2024-09-10,0.0504711231093602,1.0234011741139986,7,,,,
2,9,0.0891663842470693,0.0009125298232994,1.0234011741139986,1.2886085999306331,-0.6042788602458549,1.068763718350591,19.07999992370605,-0.3700008392333984,-1.4699993133544922,0,0,0,0,0,0,0,2024-09-11,0.3023551723804271,2.794688574605316,7,,,,
3,9,0.3760826815500245,0.0104995545751194,2.7918208123398505,1.4194845961405156,0.6170222420795346,1.1901437157175851,17.690000534057617,-1.3899993896484375,-1.8999996185302732,0,0,0,0,0,0,0,2024-09-12,0.6433249297284767,1.1741862946127049,7,,,,
4,9,0.5870235866716585,0.0068879753576767,1.1733728446467533,1.3871475147870609,1.6780433722556998,1.1879201973476343,17.06999969482422,-0.6200008392333984,-2.4099998474121094,0,0,1,0,0,0,0,2024-09-13,0.4229355527649706,0.6046739748795289,7,,,,
0,9,0.6551155115511551,0.0040476173877883,0.6178478934508228,1.3407483164356244,4.023358038012925,0.3134773641260919,16.559999465942383,-0.5100002288818359,-2.720001220703125,0,0,0,0,0,0,0,2024-09-16,0.4927306268302437,0.5613328753603277,7,0.7,0.4,0.5,0.0
1,9,0.5672548138738711,0.0031841877573379,0.5613328753603277,1.3165452919546166,2.961772326102152,0.3502953962037389,17.139999389648438,0.5799999237060547,-2.6700000762939453,0,0,0,0,0,0,0,2024-09-17,0.3528366013071895,1.003627546560824,7,0.8,0.6,0.7,-1.0
2,9,0.3687384403630264,-0.0037007605622421,1.003627546560824,1.3403591898421017,2.5304258395843604,0.4327845751536815,17.610000610351562,0.470001220703125,-2.519998550415039,0,0,0,0,0,0,0,2024-09-18,0.2679580214026547,1.3235404976614054,7,,,,
3,9,0.3136525332845073,-0.0041513182999614,1.3235404976614054,1.3551742035334702,1.1546341941147675,0.4149810665935393,18.229999542236328,0.6199989318847656,-2.1200008392333984,0,0,0,0,0,0,0,2024-09-19,0.2461601381441425,0.8268097932474617,7,,,,
4,9,0.2335159429595186,0.0019307326851834,0.8268097932474617,1.3976463039128748,2.1066017132810977,0.7733327334291132,16.329999923706055,-1.8999996185302732,-2.739999771118164,1,1,1,0,0,0,0,2024-09-20,0.0866066080314092,0.7119520910316237,7,,,,
0,9,0.1744243312392644,-0.0012418176735258,0.7119520910316237,1.3641273066752797,1.360282844543215,0.8134764417986048,16.149999618530273,-0.1800003051757812,-2.790000915527344,0,0,0,0,0,0,0,2024-09-23,0.2355547517858757,0.3700983700506695,7,0.6,0.7,0.8,-1.0
1,9,0.3155171617314177,0.001167723872798,0.3700983700506695,1.2088446824479748,1.5174616922467798,0.8093891843125052,15.890000343322754,-0.2599992752075195,-2.810000419616699,0,0,0,0,0,0,0,2024-09-24,0.1164664627322241,0.634283264940349,7,,,,
2,9,0.1450613550528876,0.0009200998989962,0.634283264940349,1.1896189005484512,1.7454734211351797,0.7962404569633028,15.390000343322754,-0.5,-3.0799989700317383,0,0,0,0,0,0,0,2024-09-25,0.5546909903201787,0.5049189814814814,7,,,,
3,9,0.3931737738075173,-0.0019865420653071,0.5052580303282559,1.1459137417565597,1.8511070035657216,0.7765793504675513,15.40999984741211,0.0199995040893554,-3.1599998474121094,0,0,0,0,0,0,0,2024-09-26,0.3682969946965232,0.8045570949036893,7,,,,
4,9,0.3634592294567438,-0.0029242370176765,0.8045570949036893,1.0499392064354611,0.5553373980422327,0.2809139170635064,15.369999885559082,-0.0399999618530273,-3.080000877380371,0,0,1,0,0,0,0,2024-09-27,0.410805119964537,0.6331479224910679,7,,,,
0,9,0.4717335084216591,-0.0029867709082659,0.6331479224910679,1.0022859288187105,0.6246349160899944,0.2633656023167444,16.959999084472656,1.5899991989135742,-2.5800018310546875,0,0,0,0,1,1,0,2024-09-30,0.392067493641863,1.075877694522461,7,,,,
1,10,0.5836675173168064,0.0062795486289846,1.075877694522461,1.0047764512661903,0.7678520609127881,0.2908107733597284,16.729999542236328,-0.2299995422363281,-2.489999771118164,0,0,0,0,0,0,0,2024-10-01,0.3118496949014225,1.309024866452038,7,,,,
2,10,0.640678290860318,-0.0085068213748993,1.3277836156233922,0.9238331958303356,-0.4217769105822944,0.553999920967638,19.26000022888184,2.530000686645508,-1.6299991607666016,0,0,0,0,0,0,0,2024-10-02,0.2704241830923699,0.8007855496298091,7,,,,
3,10,0.2498341359015516,0.0020006356583421,0.8007855496298091,0.8992099224592845,-0.2222850252082353,0.5519321368990194,18.899999618530277,-0.3600006103515625,-1.6900005340576172,0,0,0,0,0,0,0,2024-10-03,0.0115048948926159,0.7267161746898623,7,,,,
4,10,0.042260662445317,0.0003071150695213,0.7267161746898623,0.9018515098066202,-0.7907267043657296,0.4921213398044551,20.489999771118164,1.5900001525878906,-1.1399993896484375,0,0,1,0,0,0,0,2024-10-04,0.1531195579267354,0.8780838100350806,7,,,,
0,10,0.2697474267770261,0.0023686084825154,0.8780838100350806,0.9208472069874132,0.2248086501337898,0.6839302142516552,19.209999084472656,-1.2800006866455078,-1.4400005340576172,0,0,0,0,0,0,0,2024-10-07,0.956632854103104,0.9148061605577188,7,,,,
1,10,0.7974864882464023,-0.0072954555240934,0.9148061605577188,0.939114279186982,-1.1547118478160368,0.7677419193724049,22.63999938964844,3.430000305175781,0.0499992370605468,0,0,0,0,0,0,0,2024-10-08,0.6798181932958778,0.7525613647088113,7,,,,
2,10,0.7432555079073355,0.0055934537935808,0.7525613647088113,0.9139441713450184,0.742367117363707,0.8027221037678078,21.420000076293945,-1.2199993133544922,-0.1000003814697265,0,0,0,0,0,0,0,2024-10-09,0.971484550197106,0.9002362202184336,7,0.7,0.4,0.5,0.0
3,10,0.7771417794332595,0.0069961117809083,0.9002362202184336,0.8291420527561217,1.4449500211149546,0.8330457679723803,20.86000061035156,-0.5599994659423828,-0.0499992370605468,0,0,0,0,0,0,0,2024-10-10,0.0510865022983702,0.5238514084870638,7,,,,
4,10,0.0558288839062474,0.0002924603946854,0.5238514084870638,0.8180348106533796,1.4054510065852677,0.8385545891979305,20.93000030517578,0.0699996948242187,-0.0900001525878906,0,0,1,0,0,0,0,2024-10-11,0.5726242469350784,0.814533458962692,7,0.7,0.5,0.6,-1.0
0,10,0.8490626751645249,0.0069158995767788,0.814533458962692,0.842876720789736,1.1121402259480997,0.7940482718862542,20.459999084472656,-0.470001220703125,-0.3100013732910156,0,0,0,0,0,0,0,2024-10-14,0.5929450553567749,0.7176963161874026,7,,,,
1,10,0.7179684673645392,0.0051528332416623,0.7176963161874026,0.8608706739266654,2.877666512219812,0.4539877381426479,19.700000762939453,-0.7599983215332031,-0.4200000762939453,0,0,0,0,0,0,0,2024-10-15,0.796571319421231,1.1229384663478008,7,,,,
2,10,0.7814292702450305,-0.0087749698628823,1.1229384663478008,0.9128082475817574,1.1150831944198414,0.6777994626560929,20.63999938964844,0.9399986267089844,-0.1599998474121093,0,0,0,0,0,0,0,2024-10-16,0.6965158359088147,0.6564024782335249,7,,,,
3,10,0.6781041781233614,0.0044510926302068,0.6564024782335249,0.89855609970351,0.8706807176942943,0.6418187350791944,19.57999992370605,-1.0599994659423828,-0.7399997711181641,0,0,0,0,0,0,0,2024-10-17,0.7891802205492285,0.6503136720110161,7,0.8,0.6,0.7,-1.0
4,10,0.8937434508140158,-0.0058121358533466,0.6503136720110161,0.9008742751376806,1.0626276975405968,0.6187526415172998,19.11000061035156,-0.4699993133544922,-0.6999988555908203,1,0,1,0,0,0,0,2024-10-18,0.1521574122730192,0.444754145231799,7,,,,
0,10,0.2010642483745854,0.000894241579225,0.444754145231799,0.8596630321256833,0.8536523208438895,0.5922278280476473,18.030000686645508,-1.079999923706055,-1.1599998474121094,0,0,0,0,0,0,0,2024-10-21,0.0470163567987192,0.7192075563389115,7,,,,
1,10,0.0911429962216916,-0.0006555073159001,0.7192075563389115,0.8135603952577432,-0.1001752107933295,0.4968447289781534,18.3700008392334,0.3400001525878906,-0.8699989318847656,0,0,0,0,0,0,0,2024-10-22,0.562556013622513,0.7178513516115449,7,,,,
2,10,0.4418425655976676,0.003171772829138,0.7178513516115449,0.8093571643275739,0.6180365303704916,0.289834843359904,18.200000762939453,-0.1700000762939453,-0.9699993133544922,0,0,0,0,0,0,0,2024-10-23,0.431446411652569,1.2415792511140629,7,,,,
3,10,0.511873386493391,-0.0063553137586768,1.2415792511140629,0.8752414157448521,-0.7710829719643653,0.4796044048324561,19.239999771118164,1.039999008178711,-0.8000011444091797,0,0,0,0,0,0,0,2024-10-24,0.216524710309993,0.565160093443025,7,0.7,0.4,0.5,0.0
